class,text
0,Membaca arah dan keadaan mohon maaf Bpk @jokowi selevel.#Disabilitas.sangat setuju.#KartuKuningJokowi.https://twitter.com/BEMUNJ_OFFICIAL/status/959448778104123393 …
1,Sesuai dengan perkataan presiden @jokowi nelayan cantrang boleh melaut tanpa batasan waktu. NYATA NYA APA! TOLONG BUKTIKAN! Jangan siksa kami salah kami dimana AYO UJI PETIK KALO RAGU pic.twitter.com/iPIWiREyP6
1,"Mohon pemerintah/ @Kemenag_RI segera bentuk ""LEMBAGA PENJAMIN UMROH"". Jamaah boleh memilih biro penyelenggara sendiri tapi setornya ke Lembaga itu. Biro perjalanan baru mendapat pembayaran setelah purna menjalankan kewajibannya"
1,"Kpd wakil rakyat, tolong lihat kasus 8300 karyawan freeport yang di phk sepihak tanpa dapat apa2 sdh 15 teman meninggal @DPR_RI @jokowi"
0,"kok bisa ya.. tolong Menteri. Pendidikan ada problem apa,  kok murid bisa berani seperti ini? siapa orang tuanya?"
0,"Tolong kasih informasi ke pakdhe, menteri perdagangan itu ga ngurus ekspor, yg di urus itu IMPORT"
1,Ibu @SitiNurbayaLHK selaku Menteri Lingkungan Hidup dan kehutanan mohon untuk mereview SOP dan Izin Kebun Binatang Bandung terkait kondisi binatang yang memprihatinkan. Sudah setahun berbagai petisi dan laporan pemkot dibuat tetapi tidak ada respon dari pemerintah. cc : @jokowi pic.twitter.com/jGjiCoIEM2
0,"ini mahasiswa  sok banget ya padahal jajan aja masih ngerengek sama orang tua , pake kritik jokowi, kaya ngerti aja, tolong di skors ini anak"
1,Pak.. @jokowi mohon ditindaklanjuti kasus meninggalnya seorang guru honorer di Madura akibat ulah muridnya sendiri. Jangan ada pembelaan pak karna tsk sudah menghilangkan nyawa seseorang bahkan beliau (Pak Budi) adalah seorang guru yang sama sekali tidak mendapatkan kehormatan.
0,"Mohon di tindak lanjutin 
CC
@jokowi"
0,"Pasti ada yg salah dgn isi otak ketua BEM UI. @jokowi sudah bekerja mati2an tak kenal waktu siang dan malam demi memperbaiki dan membangun Indonesia, masih juga diprotes.
Tolong ya mas, isi otaknya diinstall ulang
#KartuKuningJokowi
#KartuKuningUntukJokowi"
0,Pak Jokowi tolong dikondisikan pendukung Bapak yg lebay dan pembuat gaduh kalo gak ingin spt Ahok yg tumbang krn ulah pndukungnya sendiri
0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB DENGAN HATI DENGAN NURANI ANDA2,SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU, OK TERIMAKASIH"
0,Tolong pak @jokowi jgn sampe anda blunder krna ulah BUMN ampass seperti ini..  Cc @pln_123https://twitter.com/GunRomli/status/959117101746159616 …
0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB, DIRASA PAKAI HATI,PAKE NURANI,SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU,OK TERIMAKASIH,,,"
0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB PAKAI HATI, PAKE NURANI,KARENA SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU, OK TERIMAKASIH"
0,"@CCICPolri @BSSN_RI @jokowi @Pak_JK @boyrafliamar @rudiantara_id @kemkominfo @TwitterID @DivHumasPolri Ini ada akun username -》@AwieTandiono 《- yg terindikasi akun Hate Speech Penebar Kebencian SARA, kata2 tweetnya berbau PORNOGRAFI. MOHON diFOLLOW UP"
0,@infobogor mohon di bantu sounding ke pemerintah https://twitter.com/potnoy/status/831647874467274752 …
0,bisa tolong paparkan permasalahan apa yg belom dibereskan rezim pa jokowi dngn data yg valid?
0,"Pak @jokowi , presiden yg saya banggakan, mohon tidak menanggapi rengekan @SBYudhoyono . Biarin aja. Biar capek sendiri. Kerja kerja kerjahttps://twitter.com/SBYudhoyono/status/831441790817312768 …"
0,"Plis pak Jokowi, tolong sibukkan hari ini, biar mereka lupa kejadian semalam
#ViscaBarca"
1,@jokowi begitu susahnya mendapatkan KTP khususnya di kutai kartanegara.prop.kal-tim.mohon pencerahannya pak
0,"mohon jangan gunakan kata ""wahai rakyatku"" bro.Kami memang rakyat tapi rakyat Indonesia.Hanya Presiden yang layak itu."
0,"pak...tolonglah kami semua,kami sdh mengabdi bertahun2 bahkan berpuluh2 tahun...tolong pak #SahkanRevisiUUASN"
0,"pak jokowi saya ingin meminta bantuan anda, jika berkenan mohon balas di email saya fathurrozak2016@gmail.com"
0,#wahai rakyatku jokowi lg cari proyek mangkrak untuk selfie lg. mohon infonya
0,"@AntasariAzhar 
Ke adilan yg kami ingin kn pak dn simpati sama rakyat misdkin di mana pon mereka hrus bpak tolong dn rurun kepangan"
0,JPNN:  SBY: Tolong Bapak-bapak Para Pendekar Kebenaran: http://jpnn.com  - Presiden keenam Susilo… http://dlvr.it/NNFHwj  #NewsTodaypic.twitter.com/Y7ZXgUyR7a
0,"<----- Tolong dipantau, dan diusut! @KPK_RI @DivHumasPolri @TMCPoldaMetro @jokowi @Pak_JK @wiranto1947 @basuki_btp"
0,"Ya Allah ,tuhan YME knapa bpk mantan presiden selalu curhat? Tolong yaAllah kasih dia tmn curhat biar ga bikin gaduh negara ini"
1,@jokowi mohon lindungi Pak Antasari dan keluarga Pak  https://twitter.com/kompascom/status/831398079949467649 …
0,"@jokowi kotawaringin barat bebas bagi uang pilkada, mohon diperhatikan jgn sampai rusuh karena hukum berat sebelah pic.twitter.com/kTQpc4e3HN"
0,"@saidaqil bah mbok turun tangan, biar tidak melebar. Tolong dipertemukan @SBYudhoyono @jokowi @Pak_JK."
0,Ya Allah pak Jokowi tolong itu pak SBY kebakar ya Allah! Panggilin pemadam kebakaran pak! https://twitter.com/aliyarajasa/status/831556721935949824 …
0,"Tolong diusut, pak @jokowi, @Pak_JK, @DivHumasPolri, @TMCPoldaMetro, @KPK_RI. Penjarakan paslon nomor 1. Ada politik uang!"
1,Kontor kemenag cikarang pusat pelayanan kurang memuaskan . tolong kebijakan pemerintah agar parah jemaah haji puas. pic.twitter.com/NGSyRXaOSQ
0,"Mohon maaf Mas,  kami ini saat ini menjadi Rakyat Pak Jokowi sebagai Presiden kami."
0,@jokowi tolong pak di tindaklanjuti ke mentri yg berwenang https://twitter.com/jatamnas/status/895504009498316802 …
0,Tolong berapa lama lg air bersih.berapa duit betulkan pipa??.air masih kotor dan bau..apa kah harus di demo pam jaya??ampun deh!!payah..
0,"@Puspen_TNI @DivHumasPolri @jokowi Tolong dibina di oknum,  biar jgn semena2,  dia kira msh jaman soeharto apa?? https://twitter.com/AdellaWibawa/status/895658749779599360 …"
0,"@jokowi tolong hukum di indonesia lebih adil,masa anak kecil ngehina polisi d hukum 6 thn penjara,korutor pa kabar, gw nyesel lahir di indo"
0,"Sya suka batiknya mas @AgusYudhoyono
Mohon info dmana cari bahannya, sya mau yg spt itu"
0,@jokowi Seword tolong juga diingatkan om https://twitter.com/ranabaja/status/895211403774091265 …
0,"Mohon segera ditindak,,,@jokowi @DivHumasPolri @susipudjiastuti @Puspen_TNI @poldabengkulu @Polair_Baharkam @satgas115https://twitter.com/jatamnas/status/895504009498316802 …"
1,"Petisi Online : Pak Jokowi, mohon tutup tambang emas di Hutan Lindung Tumpang Pitu. http://forbanyuwangi.org/?p=60  #Banyuwangi #SaveTumpangPitu"
0,"akun ini menghina pak Jokowi menghina NU dan GusDur dgn kata"" kotor 

tolong ditindak pak
cc @CCICPolri @kemkominfo @Ansor_Satu pic.twitter.com/OFWHj2NU7a"
0,"@Yusrilihza_Mhd @jokowi @irmaajjja12 @jokowi Setuju. Dgn NU, tolong pakdhe @jokowi bs diperhatikan #DukungPerpuOrmas"
1,@KPK_RI tolong selidiki dana desa kami desa bago kec kradenan kab grobogan. gub @ganjarpranowo bu @sumi63r @jokowi
0,Apa tanggapan bpk @jokowi tentang video tsb ? Tolong di tindak pak.... https://twitter.com/ely_susianti/status/895666119612157957 …
0,"Tolong pak diklarifikasi, oknum yg bgini merusak citra TNI @Puspen_TNI @tni_ad @_TNIAU @_TNIAL_  cc:@jokowi"
0,pak tolong dong kasih pelajaran buat polisi yg arrogant ituh..kshn saya ngliatnya yg di pukul kplanya cmn diem...@Puspen_TNI
0,tolong cabut. jika pak @jokowi memaksa. santri akan turun kejalan. saran sy hati hati loh pak. santri itu ibarat singa yg tertidur. https://twitter.com/aizzudin/status/895654221890019328 …
0,"@jokowi Pak Presiden tolong panglima TNI atau Kasad ditegur, ada anggotanya seperti itu https://twitter.com/detikcom/status/895675440295165952 …"
0,pak jokowi tolong di perhatikan infrastruktur di daerah kami di subulus salam aceh
0,"Terfikir. Kalau perogol itu datuk/abg/ayah, macam mana nak berkahwin? Menteri yg cakap tu main cakap je ke? Mohon pencerahan. Hmm."
0,Mohon tidak PHP ya pak @jokowi.. #Cabutpermendikbud23
0,Pak @jokowi tolong dengar aspirasi kami. #FKDTTolakFDS #DukungPerpuOrmas
0,"Tolong d tegur bang, presiden kok perlakukan rakyat bgt,,, kl mau memberi ya turunlah kita orang indonesia.."
0,@pdam_garut pak knp air ga ngalir udah 2 hari di tarogong kaler. Tolong respon cepat. Menyusahkan masyarakat! @jokowi @KemenPU
1,Pak @jokowi tolong minta @PemkabJembrana Untuk mengatasi sampah sampai pelosok desa. Krn disini masy masih buang sampah di sungai. Suksma
1,"Yth,Mohon Tindak tegas & keras beking tanpa pandang bulu #resmalangkota @jokowi @DivHumasPolri @WikiDPR1 @PIDPoldaJatim @PolisiJatim #polripic.twitter.com/vpQX0l4C8p"
1,"@jokowi Pak Presiden tolong kirim auditor dana desa ke desa-desa yg ada di jawa barat pa.Biar warga yakin, kadesnya itu amnah/tdk"
0,"Intoleransi makin mengerikan.
Pak @jokowi tolong.
Oh Tuhan YME...."
0,"semen gmn semen? tolong lbih utamakan rakyat yg lg sengsara, ktimbang mengurusi yg kurang pnting.."
0,Gak masuk akal kenapa Polisi dan PPATK gak bisa lacak siapa pendana demo demo ini. Tolong Pak @jokowi evaluasi pejabat2 itu kalau main mata!
0,Pak mohon ijin selamat Kan petani Kendeng
1,@jokowi @riekediahp @Kemendagri_RI @kempanrb @asmanabnur2016 .kami mohon dgn penuh keikhlasan #sah kan revisi UU ASN.
0,Pak @jokowi tolong besok Ulama kami diterima dg baik mrk memang bkn rombongan Raja Salman yg bawa bnyk fulus tp mrk rakyatmu #JumatBerkah313
1,"Dear bapak yg terhormat @pssi__fai @RahmayadiEdy @jokowi @KEMENPORA_RI Pemain muda berbakat bukan pemain regulasi, tolong di hapuskan.."
0,"Mohon maaf pak, cuma tanya.. Knp orang radikal spt zakir ini msh diberi kesempatan dakwah? Di kampus lg.. @jokowi @CCICPolri @DivHumasPolri https://twitter.com/maysirahza/status/847470972986826752 …"
1,"tolong bu menteri, pukat harimau di jakarta dan subang masih banyak,,m'f hapus yg gede dll bru yg kecil bu menteri"
0,"Pak @jokowi ,tolong cariin jodoh buat saya"
0,Pak @jokowi tolong #SahkanRevisiUUASN @asmanabnur2016 @riekediahp
0,Pak @jokowi tolong #SahkanRevisiUUASN kami sudah lama mengabdi pak....
1,Yth @DivHumasPolri @jokowi ingin melaporkan tindakan pelecehan suku oleh akun @.jakCurvaSud di linimasa twitter. Mohon ditindak #UUITEpic.twitter.com/L2QjfXx4sa
1,"Pak, tolong tinjau kembali praktek monopoli perfilman kita oleh kelompok XXI yang menghambat pemutaran film nasional kreatif"
0,"#Kom7 Satya Widya Y @Golkar5 #jatim9: mohon terkait nuklir, pemerintah jangan banyak statement dulu."
1,"Saat jadi menteri ada anggaran pameran pendidikan di Jerman sbs Ro 146 M, Mohon penjelasannya..? Knp sbs itu anggarannya?"
1,"Om...Media...Om,jangan hanya kabar ahok diberitain,gaji guru impassing kami diabaikan 3 thn  menteri agama tolong dikomfirmasikan dong."
0,"Dear @IndosiarID 
Kalau nanti menayangkan semifinal piala presiden, mohon komentator pertandingannya yg biasa saja. Jangan yg berlebihan"
0,"Pak presiden @jokowi yang terhormat tolong bilangin ya mumpung taja Salman masih ada di Indonesia, kpn lg coba gak kaya gt mnta prajurit"
0,"Tolong dong @jokowi Bilangin ke raja Salman prajuritnya buat aku satu buat di nikahin sama aku, biar anaknya nanti ada keturunan arabnya"
0,... Ini ada didlm referensi yg anda berikan...! Tolong didengar ucapan pak jokowi saat pembukaan tanwir muhammadiyah... pic.twitter.com/dIPSVO76pa
0,"Betul pak, tolong upayakan kita bisa mendapatkan banyak manfaat dari Saudi Arabia. Sukses terus bapak."
0,mohon dicontoh ya presiden qta itu~
0,Susahh bangattt cari kerjaan d jakarta nie..pak @jokowi  dan pak @basuki_btp  tollng beri sya krja pak..saya S1 manajemn pak..tolong pk
0,@jokowi mohon bantuan buat kami tentang perbaikan jalan di desa sekara.kab inhil prov RIau
0,@DivHumasPolri mohon di tindak hoax ini. Krn sdh menghina pak jokowi pic.twitter.com/ns8ZOlbhRr
0,"Pakde @jokowi tolong sampaikan salam saya ke baginda, tinggalin 1 pangerannya buat saya "
0,Pak @jokowi Tolong ingetin pak Raja yg janji mau ngasi santunan ke korban Crane ya kasian mereka nunggu kepastiannya udh 2 Tahun loh  https://twitter.com/CNNIndonesia/status/836990557998108672 …
0,Cc @jokowi tolong pak dia sangat ingin bertemu dengan bapk. dia sngat mengidolakan bpk presiden. mohon kiranya bpk bisa mengabulkannya. pic.twitter.com/caIjf7ta9c
0,"masih ada aja mahluk kaya beginian
Tolong tenggelamkan bunda"
0,>@sahabatjumhur <@liputan6com @jokowi Mohon maaf yg sebesar2 nya tiada mksd utk menganggap kecil permasalahan TKI/ Pejuang Devisa ..
0,"efek Raja Salman ini lae. 
Tolong dong yg WA-an sama Anak Pak Menteri, bagi Jersey nya.. 
Wkwkwkw..."
0,"Raja Salman: Urusan apa Jik
Rijik: YM tolong bilang Jokowi spy Ane di SP3, sy dikriminalisasi
Raja: Antum Chatsex ya harus segera dirajam"
1,kaum honorer bapak @jokowi mohon kami di perhatikan perbedaan ini @KomiteNusantASN @DPR_RI @indraferst
0,#JKWVLOG pak jokowi tolong pak yang adil...negara ini terpecahbelah hanya karna satu orang.Sumpah pak saya teramat kecewa.
0,"@sylviana_murni Assalamualaikum Pak Menteri, eh Pak Anies. Cc @AgusYudhoyono tolong cawagub nya dibilangin jangan berujar seperti itu lagi."
0,"@jokowi ormas islam yang melakukan kekerasan tolong dibubarkan aja pak, islam nggak pernah mengajarkan kekerasan, bikin repot negara aja"
1,Sdh 2 mnngu pdam tidak ngocor Mohon perhatian jl. Kuningan Antapani Bandung. Klw Tlat bayar di denda. @pdamtirtawening @ridwankamil @jokowi
0,tolong ditinjau lagi untuk tdl.2r dan 4r.akan sangat terasa menyusahkan.
0,"@jokowi Yang Mulia Bapak Presiden RI, Kami sangat kagum dengan kepemimpinan bapak. Tolong kami melawan mafia hukum, suap merajalela. LAPOR."
0,"@raynurhaq63 @jokowi ini belum di suspend pak..mohon di suspend, meresahkan pak.. pic.twitter.com/zQmILJnBLA"
0,"Hallo Ibu @lavie_kemangg,selamat pagi,mohon maaf untuk ketidaknyamanannya,untuk perihal tsb adalah kewenangan dari pemerintah setempat (1)"
0,...tolong  saya  sdrku
0,Dear @jokowi mohon bantu ank muda Indonesia yg sdg mengembangkan teknologi strategis untk lbh di support dan di berikan wadah dlm penelitian
1,@hendrarprihadi Jl VETERAN yg hari ini dibuat  1 arah membuat macet di jl kariadi dan jl.menteri supeno.Mohon ditinjau kembali rencana tsb
1,pak @jokowi tolong fasilitasi bapak ini untuk menguji hasil karya beliau.. saya yakin bapak masih ingin mengembangkan ekonomi kreatif.. pic.twitter.com/hcwlqaSyr6
1,Mr. President @jokowi mohon baca ini. Kami anak-anak Maluku sedih sekali mengetahui hal ini. http://malut.aman.or.id/2017/01/14/11-perusahan-besar-dapat-tiket-untuk-babat-habis-hutan-di-maluku-utara/ …
0,"mohon bersabar 
mohon bersabar ini ujian dari fpi, jokowi sedang di uji"
0,#kom5 Michael W @FPD_DPR #Papbar: mungkin tolong agar pak menteri terhindar dari pitnahan2
0,Tolong jelaskan @TwitterID @BareskrimPolri @DivHumasPolri @jokowi @Pak_JKhttps://twitter.com/suhud_ms/status/821031347879747584 …
0,"itu dlu pak beresin, kekerasan makin terbuka dimana2 !, tolong selesaikan !"
0,"Mohon pak @jokowi cek or ricek apa sih masalahnya design @mrtjakarta ,  ampe harus undur lagi oleh PLT Gubernur @tjahjo_kumolo @DKIJakarta"
1,inilah kondisi jalan diKab.  Manggarai Timur NTT yg sgt buruk #70KM mohon perhatiannya ditahun 2017 rakyat disana sangat menderita. pic.twitter.com/sTwkdca4Gl
1,"Pak @jokowi @Kapolri5 tolong dong urus ormas FPI dgn tegas. Mrk sgt mengganggu ketertiban umum. Meresahkan masy, kami mrasa tdk aman."
0,Tolong pak @jokowi Kapolda Jabar jgn dinonaktifkan
1,@jokowi tolong kami pak. Rumah kami ini dipinggir sungai.lombok barat NTB pic.twitter.com/5O75hJeQxA
1,"Pak @jokowi @Pak_JK mohon diperhatikan nih, syg kalau terus menerus hilang  cc:@habibthinkhttps://twitter.com/vice/status/932745398371962881 …"
1,@KPK_RI ...tolong sidik pameran buku 4 hari ...@jokowi https://twitter.com/RizmaWidiono/status/932649035348840448 …
1,"Kepada Yth Presiden @jokowi, mohon koreksi penyimpangan anggaran APBD DKI 2018 dimaksud melalui mekanisme kontrol anggaran Kementerian Dalam Negeri, karena tidak sesuai dengan semangat penghematan yang dicanangkan Pemerintah Pusat. Salam Hormat. https://twitter.com/saidiman/status/932652358818979840 …"
1,Tiap tahun selalu ada masanya gas melon sulit didapatkan di pasaran. Mohon solusinya para bapak yth... Kasihan masyarakatnya. @MOR4_GM @pertamina @pkl_disperindag @disperindagjtg @ganjarpranowo @jokowi
1,"Mohon juga ke @jokowi dong mbak. Spy gak jual aset, turunin TDL, cukupkan BBM Premium di pasaran, turunin gas dan cukupkan stok nya. Berani gak?"
0,@jokowi Ya setuju sekali jadi tolong Projo khususnya dididik akhlaknya. Jgn selalu mmbuat kegaduhan2 terus. Miris
0,Mas @Aminuddin001 saya Email anda ke aminuddin01@gmail.com Mohon lihat email anda atau bisa email saya: ferizal.ramli@iasi-germany.de
0,@jokowi bpk Presiden yang terhormat dan yg kami sayangi tolong dengar aspirasi kami dari Sumut. Saya Nasution! pic.twitter.com/GUiQH6QvjP
0,"Tolong di pantau @KPK_RI @DivHumasPolri @ditkrimsusPMJ agar tidak ada korupsi dalam anggaran
Cc. @jokowi @KSPgoid ...terimakasih.https://twitter.com/johnnie_muhan/status/932615538391506944 …"
0,"Dear Pak @jokowi, saya ingat Bapak pernah mengunjungi mereka, bahkan foto Bapak dgn mereka sempat viral. Tolong jgn dilupakan setelah Bapak jadi Presiden RI, sungguh mengenaskan nasib mereka dipingpong sana sini oleh birokrasi dan mereka yang katanya pejabat dan pendukung HAM  https://twitter.com/BBCIndonesia/status/932635744371445760 …"
0,"Buat bapak Presiden Joko Widodo, lebih ditegakkan lagi hukum di Indonesia.. jika ada tersangka korupsi, kuasa hukum yang mengikutinya mohon juga ditahan. Karena membela orang yang bersalah. Terimakasih"
0,"Pemerintahnya @aheryawan & @Deddy_Mizwar_  ga bisa ngelawan pihak kahatex, maklumlah........ Tolong @jokowi kasih Ultimatum 'klo ga bisa beres biar @jokowi yang beresin' seferti ke Medan "
0,"alhamdulillah ,tolong pak idrus yg jadi ketum nya nnti jg jongos jokowi atau LBP lah..klu boleh usul @TitiekSoeharto lebih cocok"
0,Mohon masalah relawan jokowi jangan diungkit ungkit mas. Relawan jokowi itu orang benar jujur dan bersih semua. Yang kita perlu hajar habis2 an jelas relawan anies-sandi. Yah kebanyakan yah begitu deh... Relawan nya maksud saya.
0,Akun2 FB ini mohon di tidaklah pak penuh kebencian dan fitnah ! @DivHumasPolri @jokowi @kemkominfopic.twitter.com/hISPqqj27j
0,"Pak @jokowi @KPK_RI   ini yg menghambur uang rakyat, tolong diselidiki"
1,"Pak @jokowi tolong ganti gub dan wagub ini, saya khawatir rumah saya banjir lagi nanti kalo hujan..karena got sekarang kotor dan pasukan orange sudah tidak pernah terlihat lagi."
0,"Toyol, nak minta tolong dia curi duit menteri yg korup. https://twitter.com/Ladynoe_Mohamed/status/910369132444553216 …"
1,"tolong pak presiden soal e~ktp di bandung kapan jadinya? bikin kartu identitas anak di disduk di pingpong melulu gimana susah banget bikin kia nya, daftar ulang no hp gagal melulu kata providernya harus ke sisduk duh layanan disduk bandung tidak ramah dan efisien coba bapaksurvey"
0,"Headline - ""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://bit.ly/2bIboeS "
0,"""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://goo.gl/fb/JvvRV1 "
0,"#Inilah.com ""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://bit.ly/2byqkh9 "
1,"Presiden Indonesia: Presiden Jokowi, mohon tutup tambang emas di Hutan Lindung Tumpang Pitu. https://www.change.org/p/presiden-indonesia-presiden-jokowi-mohon-tutup-tambang-emas-di-hutan-lindung-tumpang-pitu?recruiter=47965530&utm_campaign=signature_receipt_twitter_dialog&utm_medium=twitter&utm_source=share_petition … via @ChangeOrg_ID"
0,Tolong pak dhe @jokowi Di tangkap manusia tak berguna ini.. pic.twitter.com/Ku76WhSqvn
1,@periscopeco pak jokowi kota jambi listrik mati pada malam hari mohon perhatian bapak
0,"""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://dlvr.it/M5Q2xW "
0,@nohomar tahniah atas plantikan sbgai menteri.mohon DSNO pikir utk rkyat pdptan bwh 3k yg msih x pnyai rumah..
0,"Headline - ""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://ekonomi.inilah.com/read/detail/2318989/pln-akuisisi-pge-menteri-rini-tolong-jelaskan …pic.twitter.com/pbzVZLHfeK"
0,"""PLN Akuisisi PGE, Menteri Rini Tolong Jelaskan"" http://ekonomi.inilah.com/read/detail/2318989/pln-akuisisi-pge-menteri-rini-tolong-jelaskan …"
1,"Selamat Pagi pak presiden... Mohon dibantu pak, ibu saya terlantar di pasar dekat gerbang mekah, beliau nangis tidak bisa pulang."
0,"TOLONG DIPIKIRKAN ULANG PAK, JANGAN MENAIKAN HARGA ROKOK 
APAKAH LUPA DULU BAPAK ITU SIAPA , BPK ITU DLUNYA MASYARAKAT JUGA KAN ...."
0,"TOLONG PAK PRESIDENT YG TERHORMAT 
JANGAN MENAIKAN HARGA ROKOK TOLONG DI PIKIR KAN ULANG"
0,klo bapak jokowi sayang sama masyarakat tolong jangan menaikan harga rokok ....klo bapak menaikan harga rokok bapak asli tdk sayang
0,"permisi pak ,saya mohon tolong pikirkan kembali dan kaji lagi tentang menaikan harga rokok , jangan mempersulit masyarakat yg lemah"
0,"Yg saya hormati bapak @jokowi @Pak_JK & ibu @NilaMoeloek, mohon perbaikan portal http://internsip.depkes.go.id/  lemot bgt diakses para calon inship"
0,"@jokowi bapak presiden yth, tolong harga rokok tdk dinaikan, kasihan buruh bangunan atw tukang ojek yg hiburan dlm pekerjaannya ngerokok"
1,Mohon pak @jokowi preidenku karet tumpuan kami pic.twitter.com/Y0T5bDkBYB
0,Bapak tolong disosialisakin jika ini benar adanya http://www.gresnews.com/berita/hukum/170127-tax-amnesty-dan-pertaruhan-jokowi/0 … #JanganAduDomba @jokowi @leicadianisapic.twitter.com/Y7nDliwVPk
0,Pemerintah tolong naikin harga kopi 15rb sebungkus ..soalnya kalo kopi masih murah kami tetap merokok....ada... http://fb.me/2UoP35ZR7 
0,"salam pak menteri.,, no hp wa tidak bisa dihubungi ya pak?

Mohon bantuan follow up debat kompetisi by polcomm"
0,@PRFMnews jalan jakarta sudah 1 jam tdk bergerak tolong petugasnya. Diharapkan jangan hanya fokus pd presiden yg datang ke bandung
0,"Saya mengangkat diri saya yg masih SMA menjadi presiden rpw! Maka dari itu, tolong doakan sekolah saya tak jadi tes. Sekian DUKUNG SAYA"
0,"saya mengangkat diri saya yg masih SMA menjadi presiden rpw! Maka dari itu, tolong doakan sekolah saya tak jadi tes. Sekian"
0,Pak @jokowi tolong dibaca  http://m.kompasiana.com/rinatri/kjri-hong-kong-haruskah-berbenah-diri_57a7530fba22bdb908cd6953 …
0,"@EkoSandjojo Salam pak menteri,,mohon pencerahan info tindak lanjut tenaga Pendamping desa hsil rekrutmen 2016,thx @KemenDesa @DitjenPPMD"
0,"Mohon ini diperhatikan, pak @jokowi. https://twitter.com/hasmi_bakhtiar/status/762333812084707328 …"
0,mohon di ceck pak pic.twitter.com/w623J6UDjS
0,"pa. presiden jangan lupakan guru honor, tolong berikan kami sk bupati agar kami dapat mengikuti sertifikasi, jangan hanya PNS saja."
0,pak saya lagi ultah pak. Tolong kadonya aja pak jadiin saya menteri bapak
0,"Kenapa berita di tv cuma ngurusin jakarta ,provinsi di indo gak cma jakarta tolong @KPI_Pusat @hanifdhakiri @jokowi https://twitter.com/kompascom/status/762247176340639745 …"
0,tolong persebaya 1926 pak
0,@jokowi dngn hormat kpd bpk mohon ijin blhkah saya di ksh kesmptn buat diskusi sy mohon bngt pa ada hal yg pngn sy smpaikan
0,@jokowi pak tolong dong perbaiki tayangan pertelevisian indo :(
0,"Tolong kasih tw saya, kalo salah. Bukannya untuk mnjd menteri atau gubenur harus keluar dr PNS dan aktif dlm organisasi politik?"
0,Pak @jokowi tolong bantu kami masyarakat indonesia yang ingin melihat pertandingan secara live olimpiade Rio #RIPBroadcasterRio 
0,@BNPB_Indonesia @SAR_NASIONAL @basukiDKI @jokowi 》Emergensi!!! Terjunkan pasus AU dg Heli utk penyelamatan. Pak JKW mohon bantu
0,@jokowi pansel SEKRETARIS MA. wajib mewakili internal&eksternal.Mohon dikawal agar bisa membenahi.Harapan rakyat benteng keadilan terakhir.
0,hahahahahhahaha aq busy dohh bulan biasa ahh aq kan bakal perdana menteri baru lol mohon berbangga dgn aq haga
0,"Pak @jokowi ,,tolong donk pak official broadcaster Rio ditindak..pemgen nonton perjuangan mereka pak...plis https://twitter.com/BadmintonTalk/status/762251739420438528 …"
0,"KISAH MASJID ""DHIRAR"" di Daan Mogot?

Masjid Raya bernama KH Hasyim Asy'ari 

01. Yth Pak @jokowi. Mohon maaf sy... http://fb.me/4IgJkUS9H "
0,"Pak Jokowi, Bisakah Bapak Adil Sekali Ini Saja? By @NetizenTofa

[PORTAL-ISLAM]  01. Yth Pak @jokowi. Mohon... http://fb.me/DpXpdtsk "
0,"33. Bisa saja beralasan TIDAK ADA KAITAN PILKADA Pak @jokowi. Tapi mohon maaf, malaikat tidak bisa dibohongi. Apalagi Allah. #MasjidRaya"
0,"25. Pak @jokowi mohon bisa lihat proses Pengadilan di Ragunan. Sidang tuntutan yg diundur pada 20/4 setelah Pilkada, kan bagus. #MasjidRaya"
0,"Mnrt sy sdh parah, akhirnya semua pihak baik non Muslim bermain SARA, amat sgt memprihatinkan. Tolong @jokowi Jgn sampai terlambat."
0,"01. Yth Pak @jokowi. Mohon maaf sy akan sampaikan bbrp Tweet khusus u/ Bapak dgn judul ""Bisakah Bapak Adil sekali ini saja?"" #MasjidRaya"
