,name,class,text
484,a_agungharyanto,0,"Yth Pak Presiden @jokowi, Mohon #BiarkanRakyatMemilih #SelamatkanKonsumenIndonesia #SelamatkanPekerjaIndonesia #TolakGarduTolOtomatis100%"
485,mokh_ngisom_msr,0,"Retweeted Jl. Cendana (@snorkeling12):

Mohon Maaf""
Kalau Sekarang Pemilihan PRESIDEN anda Memilih Siapa
Bpk... http://fb.me/1DtX7h1KH "
486,Darma73040671,0,"@PRFMnews @ridwankamil @aheryawan @jokowi @kompascom Mohon bunga rate 7,7 persen utk Renovasi rumah pekerja bisa diturunkan menjadi 0 persen https://twitter.com/BPJSTKinfo/status/916634224232460289 …"
487,Darma73040671,0,"@PRFMnews @ridwankamil @aheryawan @jokowi @pikiran_rakyat Mohon bunga rate 7,7 persen untuk Renovasi rumah bisa diturunkan menjadi 0 persen! https://twitter.com/BPJSTKinfo/status/916634224232460289 …"
488,Darma73040671,0,"https://www.google.co.id/amp/s/m.liputan6.com/amp/2919630/bpjs-ketenagakerjaan-beri-pinjaman-renovasi-rumah-rp-50-juta … @BPJSTKinfo @PRFMnews @jokowi Mohon bunga rate utk renovasi rumah 7,7 persen diturunkan menjadi 0 persen utk pekerja"
489,Darma73040671,0,"https://www.google.co.id/amp/s/m.liputan6.com/amp/2919630/bpjs-ketenagakerjaan-beri-pinjaman-renovasi-rumah-rp-50-juta … @PRFMnews @jokowi Mohon bunga rate 7,7 persen untuk Renovasi rumah bisa diturunkan menjadi 0 persen untuk pekerja!"
490,HendraS85,0,"@jokowi pak presiden tolong turun tangan,truk-truk pasir di daerah wates kabupaten kediri jawa timur sdh sangat amat meresahkan wrg"
491,fikriahmadfudh1,0,"Yth Pak Presiden @jokowi, Mohon #BiarkanRakyatMemilih #SelamatkanKonsumenIndonesia #SelamatkanPekerjaIndonesia #TolakGarduTolOtomatis100%"
492,fikriahmadfudh1,0,"Yth Pak Presiden @jokowi
Mohon
#BiarkanRakyatMemilih #SelamatkanKonsumenIndonesia #SelamatkanPekerjaIndonesia #TolakGarduTolOtomatis100%"
493,fikriahmadfudh1,0,"Yth Pak Presiden @jokowi,
Mohon
#BiarkanRakyatMemilih #SelamatkanKonsumenIndonesia #SelamatkanPekerjaIndonesia #TolakGarduTolOtomatis100%"
494,fikriahmadfudh1,0,"Yth Pak Presiden @jokowi, Mohon #BiarkanRakyatMemilih #SelamatkanKonsumenIndonesia #SelamatkanPekerjaIndonesia #TolakGarduTolOtomatis100%"
495,kakang_juaw,0,"@jokowi Tolong dipantau jln desa kami pak,amburadul.dsn4 lorong serdang sei rakyat,kec p.tengah,kab l.batu sumut"
496,NKRI_NTBSasambo,0,"HEBAT BENER!
Pengen dapet ilmu ekonomix soal ini.
Cadangan devisa naik lagi, nilai utang negara naik lagi?
Mohon penjelasannya Pak @jokowi? https://twitter.com/kompascom/status/916693081382182912 …"
497,saliagu_,1,"Pak @jokowi mohon di alokasikan dana utk website2 pemerintah, mau cetak kartu antrian dr pagi ke pagi gak bisa2. @Kemenkumham_RI @BKNgoid"
498,rodliens,0,presidenku pak jokowi mohon diintip sedkit pak keluh kesah https://twitter.com/cpnskumham2017 
499,denniakbar,1,"Dear pak @jokowi & pak @YasonaLaoly, mohon kebijaksanaannya karena website @cpnskumham2017 tdk dpt di akses sampai saat ini "
500,d_e_rajendra,0,Teganya  tolong bacalah ini Pak @jokowi @NilaMoeloek https://twitter.com/Anton_djakarta/status/906208126285651968 …
501,nangka_imut,1,"@jokowi tolong pak hal seperti ini juga diperhatikan. MOhon diberikan solusi untuk kami para CPNS yang belum dapat registr, web ngedown."
502,nezumii48,0,"Kabar Gembira..!!!!! Kini Pemerintah Telah Memutuskan""SIM""Tidak Perlu Lagi di Perpanjang..!!! Tolong Bantu SHARE... http://fb.me/6wJycUQYM "
503,SlamInMyMind,1,@Jokowi_ID pak presiden tolong kami belum bisa cetak no antrian tes cpns kmenkumham tolong please presiden
504,ekalilan_page,1,"@jokowi peserta CPNS susah mengakses http://cpns.kemenkumham.go.id  , untuk registrasi, tutup tgl 11... mohon di evaluasi pak #pendaftaran CPNS"
505,ekalilan_page,1,"@jokowi dengan hormat, pak mohon di evaluasi penerimaan CPNS Kemenhukham, peserta tdk dapat akses alamat web untuk registrasi, deadline 11"
506,uncu_eddy,1,Malam pak....kami mohon bantuan bapak..untuk mengatasi permaslahan kami.yaitu sulit nya mencetak kartu informasi cpns@jokowi
507,afifah_zahr,0,"Pak @jokowi tolong pak,  kami butuh kepastian dari @Kemenkumham_RI"
508,SammiSoh,0,"@Fahrihamzah keberatn KPK keterlaluan bnyak tangkapi koruptor & mohon @jokowi hentikn sepak terjang KPK yg agresif

 http://nasional.kompas.com/read/2017/09/08/19100691/kpk-gencar-lakukan-ott-fahri-minta-jokowi-turun-tangan …"
509,dhe_imbazt,0,beginilah Indonesia..Sebelum Terjadi Gak bakal Dibenerin..@jokowi Tolong aparat aparat kementrian dikondisikan.
510,Hajhuf_99,0,"Maaf Pak Permisi Sebentar  Rambut Bapak Sudah Melewati Bundaran HI, Tolong Di Rapikan Sebentar Sebelum Di Tilang Polisi #kumparanGiveaway"
511,OkvanGalingging,0,Pak @jokowi tolong kami 
512,penjaga_laut,1,"Mohon Bapak @jokowi melakukan sidak dan evaluasi  kepada seluruh Kantor BPN, khususnya di Kab. Timor Tengah Utara NTT"
513,faisalabimanyu8,0,inisih nama nya penyingkiran secara halus @Kemenkumham_RI  mana tanggapannya tentang server yang down ini @Kemenkumham_RI tolong pak @jokowi
514,Zheinvaliero1,0,Pak presiden tolong turun tangan...  Toloonnggn pak koruptor pada ditangkap semua.. Nanti koruptor bisa habis pak.. KPK jadi pengangguran
515,misbah_iebe,0,Tolong anda tunjukan satu saja teman seangkatan Jokowi waktu kuliah atau sama2 Wisudha. https://m.facebook.com/story.php?story_fbid=1833121527017309&id=100009584381952 …
516,FuatAlviansyah,0,"Saya suka video @YouTube http://youtu.be/aNxJznCgPhs?a  Jokowi : Ajudan Tadi Bilang ""Pak, Rambutnya Tolong dirapikan"""
517,VianLatreia,0,@kangdede78 @YusronIhza_Mhd @Yusrilihza_Mhd Pak @jokowi mohon pertimbangkan kelayakan orang ini utk menjadi Dubes RI!
518,Info_Semarang,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... - http://KOMPAS.com  http://bit.ly/1pW5xcB "
519,_infobogor,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... - http://KOMPAS.com  http://bit.ly/1pW5xcB "
520,_infobandungid,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... - http://KOMPAS.com  http://bit.ly/1pW5xcB "
521,Mulyadikiky,0,@jokowi ..pa jokowi eksploitasi anak tidak hanya di jakarta tapi di seluruh indonesia mohon bapak perhatikan mereka
522,newsupdate24h,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... http://kom.ps/AFuq2y "
523,MuchHilal,0,"Setuju ! ""@kompascom: Pak Menteri, Tolong Diberi Beasiswa untuk Santri... http://kom.ps/AFuq2y """
524,fahmisonic,0,"""@kompascom: Pak Menteri, Tolong Diberi Beasiswa untuk Santri...""

Kyk RAMADHAN, bulannya doang..
@Fahrihamzah"
525,indberitanews,0,"kompascom : Pak Menteri, Tolong Diberi Beasiswa untuk Santri... http://kom.ps/AFuq2y  (… https://twitter.com/kompascom/status/714599061773389824 …)pic.twitter.com/iYP4kCMcUk"
526,Suro6633,1,"@YusronIhza_Mhd kwalitas otak dubes kayak gini?. Pak @jokowi mohon ditarik aja dubes model ginian, memalukan bangsa dan negara..."
527,todaynews_id,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... http://kom.ps/AFuq2y "
528,ElaSriHanda,1,"Tolong yang bukan sekolah di pondok pesantren juga dibanyakin beasiswanya, Pak Menteri  https://twitter.com/kompascom/status/714599061773389824 …"
529,kompascom,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... http://kom.ps/AFuq2y "
530,MilisBeasiswa,0,"Pak Menteri, Tolong Diberi Beasiswa untuk Santri... - http://KOMPAS.com  http://bit.ly/1RLOlm5  #Beasiswa"
531,arulakhirul,1,"Dear @jokowi, banjir lagi pagi ini, tolong benahi kami Mr. President, muak dengan aktivitas perusak alam.... pic.twitter.com/O5CUoR8A0K"
532,Re_Rer3,0,hastag nya #Janji oh no...no..langsung ingat #Janji Jokowi kok bisa tolong jelaskan kan..kan..
533,dwikydsyah,1,"@jokowi @kemkominfo @rudiantara_id Ini konten sponsor di BBM pak, mohon di follow up ya pak. Terimakasih. Hehe.. pic.twitter.com/Y5Dv7Gu9NG"
534,SangChoDockZ,1,"@jokowi @Pak_JK @LAPOR1708 Mohon dibenerin orang Pajaknya..4 tahun..isu nasional..tp kok gak bisa beres ""https://youtu.be/1Lt6sWLOMv8 "" #SPT #NPWP"
535,tuanmudarazin,1,Untuk @anisrazaks timbalan presiden kampus tembila . mohon buat program cara2 nak hadap hari temuduga dngn betul  . 
536,Dhamaaar,0,"Tidak boleh bersinggungan dengan pemerintah dan golongan.
Kalaupun dalam praktek saya belum pas, tolong… [pic] — https://path.com/p/ABcU3 "
537,tannusantara,0,Tolong bantu retweet supaya makin banyak yg menulis  @PartaiSocmed @jokowi @RamliRizal @debley11 @nu_onlinepic.twitter.com/PdZUbpAY1x
538,HamzahLukman99,0,@syariahmandiri Admin maaf. Mau tanya apakah Bank @syariahmandiri memberi Pinjaman Kredit untuk Pensiunan PNS? Mohon jawaban @jokowi
539,FrankyBuisang,1,@kemenhub151 pak menteri tolong jg di standarlisasi gaji pelayaran di Indonesia yg di bawa standar dan ketentuan IMO STCW Amendemen 2010
540,FrankyBuisang,1,"@kemenhub151 pak menteri perhubungan tolong di basmi ijazah"" palsu di pelayaran yg hingga saat ini msh banyak yg pakai.."
541,BalitbangPU,0,Jokowi ke Menteri PUPR: Antrean di Gerbang Tol Saat Lebaran Tolong Dihilangkan http://detik.id/6uoOZu 
542,Bang_Amri,1,"@jokowi Pak Presiden, hackers anak bangsa tolong di perhatikan juga dong,bikin channel khusus tampung ""rahasia"" kami pic.twitter.com/DmHUMCrITl"
543,Baranewsaceh,0,Tolong Kita Pantau Bersama https://twitter.com/BaraJpGayoLues/status/725000500093964288 … cc @KPK_RI @bpkri @MaTA_Aceh @jokowi @LAPOR1708 @LaporPresiden @kejagung @GerakAceh
544,willyarta7,1,@jokowi pak tolong bantu sirkuit sentul d bngun pak
545,ketutsethyon,1,@yohanis_pieloor @susipudjiastuti @jokowi  bu susi muars gembong sangat potensial. Tolong dong diprrhatikan. Penduduk miskin n tertinggal
546,atuncakeb,0,Pak presiden @jokowi tolong naikkan harga rokok 15x lipat
547,AbdullahShah41,1,@jokowi السلام عليكم--BAPAK PERESIDEN JOKOWI TOLONG PERHATIKAN KAMI DI PATANI SELATAN DI TINDAS OLEH PEJAJAH SIAM. pic.twitter.com/a5FYf3RI1w
548,PFTee,1,Pak @jokowi @kemkominfo @DivHumasPolri Provokator mohon ditindak sebelum banyak yg terhasut. pic.twitter.com/kNJR8KSnRj
549,uya_gokielz,0,"Kpd YTH
Bpk.Presiden RI
Tolong tukarkan 14 WNI yg disandera Abu Sayyaf dg 500an Anggota DPR kita..
Terima Kasih.."
550,FrankyBuisang,1,@suaraxpelaut @DuniaPelaut tolong pak Presiden & pak Menteri di basmi para pelaut yg pakai ijazah palsu klu bisa di penjarakan..
551,bimaajikusuma28,0,"@jokowi pak tolong, saya butuh kerjaan pak"
552,s20313988,0,"@jokowi tolong pak jokowi jg
 cabut itu pembekuan sebelm nisfi sakban sa.ngat berbhya buat bapak ,ham
Pir sukses apa yg dilakkan kamenpora."
553,ADUN57,1,Pak @RamliRizal @BadrodinHaiti @sudirmansaid tolong sikapi masalah ini. Cc: Presiden @jokowi https://twitter.com/BeritaMaluku/status/724870092652171264 …
554,ADUN57,1,Pak @RamliRizal tolong sikapi masalah ini. Cc: Presiden @jokowi https://twitter.com/InfoAmbon123/status/724869744638185472 …
555,ashlovejakarta,1,sebelum proyek survei di tiap kementrian dan lembaga (K/L) dihentikan. tolong pak pres itu di audit dlu pak. @jokowi duit negara tuh pak.
556,masykuri95,0,"kabar gembira bagi CPNS,,Pemerintah buka lowongan CPNS 2016, ini persyaratannya,,tolong di... http://fb.me/4zKo1fZs6 "
557,IckyMakassar,1,Pak presiden @jokowi mohon Bapak tampil d TV dan menghimbau agar warga menghargai Keputusan Hukum dan Warga Jangan Bawa parang ke Bandara
558,rudikoify,0,"Mohon jangan salahkan Gubernur nya, 
Justru pemerintah provinsi yang melindungi Buh FH http://fb.me/8KlCFPkwD "
559,tuanmarajo,1,"Monggo @DivHumasPolri @CCICPolri segera tangkap tu Bocah penghina Presiden Pertama Indonesia. 
Tolong jaga wibawa Pahlawan bangsa ini. https://twitter.com/ZaraZettiraZr/status/863363588504772609 …"
560,Ridwan_Syah76,1,"Pak @jokowi Tolong Pak Ini Diperhatikan ya pak,, https://twitter.com/iis_dahlia/status/863454010677874689 …"
561,SamuelThandapi5,1,"@jokowi Pak kita negara NKRI,Kita berpatok pada BHINEKA TUNGGAL IKA.
Tolong terima permohonan banding atas kasus persidangan pak AHOK."
562,sujadisujadi,1,"@tjahjo_kumolo selamat malam Bapak Menteri....tolong browsing hal hal yg menghina Presiden Jokowi.di google ataupun youtube,terimakasih"
563,fariedrachman,1,"Pak @Jokowi ini @PLN_123 samarinda listrik mati sdh 8 jam. Wah parah nih pak, masa ibukota propinsi bisa gini. Tolong dijewer pak."
564,Samudra1521,1,@NTMCLantasPolri @DivHumasPolri @jokowi pak tolong di usut tuntas https://twitter.com/ices_ardhono/status/863420798635094016 …
565,zaratolol,0,"@jokowi pa negara ini sudah hancur pa, apa bapak tidak melihat, pa tolong lah hati kami minoritas sakit sekali dihina bertubi""."
566,humannocturnal1,0,"Ada bukti membakar kasus?.. sertakan sumbernya  ini jadi serius loh kali tampak bukti, @CCICPolri mohon disimak baik2"
567,hemaviton99,0,"Pak @jokowi tolong tenangkan rakyat dalam nkri pak,jgn bpk pergi melawat ke negeri china,abis itu kemana lagi?tolong pak segera tenangkan"
568,hemaviton99,0,"Pak @jokowi rakyatmu sudah mulai terpecah jadi 2 kubu,engkau malah kesana sini,seakan tdk ada yg terjadi?tolong pak pulang benahi dolo nkri"
569,Firmanh01140519,0,Ahoker yg aksi nyalakan lilin mohon di bina pak presiden..tp klo emg gak bisa di bina ya di binasakan aja
570,cittaparamita,0,"Coba pergi ke Singkawang, Sambas. Ada byk org cina yg hidupnya begitu susah. Pernah diliput? Ga! Pernah minta2 tolong sama pemerintah? Ga! https://twitter.com/addiems/status/863251377031569408 …"
571,cielrk,1,"Sad,kita mau nyalain lilin di http://komp.org  luar komp marah2 sambil bubarin dgn paksa. Tolong lindungi kaum minoritas Pak @jokowi"
572,faqihrr,0,"Tolong update saya, kerasisan seperti apa yg pak JK lakukan belakangan ini, Na?"
573,IdaBagusArya,0,Gimana ini bro @_TNIAU ? Kasian keluarganya bro... pelakunya mohon dipecat bro cc @Puspen_TNI @jokowi https://twitter.com/jawapos/status/863401313081507840 …
574,JoeLibertador,1,"Pak @jokowi @tjahjo_kumolo tolong pejabat negara, pns yg mengikuti tax amnesty diumumkan ke publik https://twitter.com/prastow/status/863399887739670528 …"
575,gho_n_izy,1,Mohon perhatiannya @Puspen_TNI @tni_ad @_TNIAU @CCICPolri @DivHumasPolri @jokowi @Pak_JK negara kok jadi begini ?https://twitter.com/mediapencitraan/status/863382985969618944 …
576,tjakdny,0,Tolong melek pak
577,aw_berkah,1,"Kepada Yth. Menteri Keuangan
Mohon untuk membuat kebijakan kepada BANK dalam mengucurkan produk kreditnya ke Masyarakat. Krn banyak Mafianya"
578,AzkaJuned,1,"maaf pak @wiranto1947 , mohon di cek dulu pak, bukankan ulama"" yg kritis malah dibilang makar oleh pemerintah, ?"
579,bayang26,0,Hayo Pak @jokowi janji janji nya tolong dilunasi Pak. Mau sampai kapan Pak? https://twitter.com/_febrianahmad/status/890272642007089155 …
580,sakurua,0,UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. (ahd)
581,sseokjina,0,UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. (ahd)
582,ddaehwiu,0,pln_123: UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. …
583,jiqioeng,0,pln_123: UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. …
584,xvtkmg,0,pln_123: UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. …
585,chxopsuey,0,UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. (ahd)
586,bpjiysoo,0,pln_123: UsmanGintingJk jokowi 2) untuk selanjutnya mohon kesediaannya dapat menyampaikan kronologis permasalahan beserta data melalui DM. …
587,Rahmat19389,1,"@jokowi pa jokowi.mohon utk segera membentuk tim pencari fakta utk kasus penyiraman air keras ke novel baswedan,krn dirasa polri tdk mampu"
588,DewiHarmida1,1,"Tolong pak, TOL sumateraNya pak, Jangan hanya Kerjo pulau jawa semua pak."
589,GULLartom,1,"@jokowi tolong pak Presiden ada investor Galagan kapal di batam sdh 5 thn tdk beres beres izin  dgn nilai invest. 1,5 T."
590,michaelll_cools,0,"@jokowi Mohon Doa, hari in ( 26 / 7 ) Sidang pertama MK Uji Materil PERPPU No 2 Th 2017. Prof @Yusrilihza_Mhd dkk semoga Allah."
591,JhonyAntho,1,"Bpk Presiden Yth, Anggaran Dana utk Desa banyak yg diselewengkan & tdk tepat sasaran, mohon disidak ke daerah contoh Kab BatuBara prop Sumut"
592,siti_m4esaro,0,"@jokowi Apakah setuju Perppu No. 2 / 2017 menggantikan UU No. 17 / 2013 ttg ORMAS. DITOLAK oleh DPR RI? Mohon di retweet dan like,."
593,Adrian_Joe,1,"@PemkotaBogor Tolong perhatikan jalanan Transyogi cibubur cileungsi, gelap PJU mati dan marka jalan tdk ada, rawan kecelakaan! @jokowi"
594,mkusumawijaya,0,Terima kasih. Mohon bantu RT #TolakReklamasiJakarta untuj @jokowi https://twitter.com/andreasharsono/status/693203635660926976 …
595,rara_chuen,1,"Pak @jokowi uang untuk sponsor @RHaryantoracing di F1 jatuh tempo hari Ini, dan uangnya masih kurang..tolong pak dibantu, terima kasih."
596,jw_rome,1,"Bpk Presiden @jokowi mohon bantuannya utk tdk menyetujui #reklamasitelukbenoa Akan sangat merusak lingkungan, Bpk. Terima kasih. #saveBali"
597,sorayalibby,1,@jokowi mrtnya tolong penegasan perawatan mrtnya dan kondisi jalurnya supaya hindari tabrak menabrak kecelakaan' itu diutamakan juga
598,DEDEKAYHEAD,1,@jokowi tolong pa dengarkan suara rakyat bali... https://m.facebook.com/story.php?story_fbid=10153544302314842&id=705794841 …
599,BayuCz5,1,@jokowi Tolong renovasi sirkuit. Sentul supaya bisa buat balapan MOTOGP di tahun 2017.
600,sutono_81,1,"bapak presiden indonesia,,,,!!!!! 
tolong betul-betul di control pembangunan proyek bajayu di sumatera utara,  https://twitter.com/jokowi/status/693051292785086464 …"
601,s_mulyatie,0,"@PartaiSocmed 

Pak @jokowi tolong jawab
Dimana letak kerjasamanya. Gak ada khan?

Itu akal2an. Itu kita kasih kerja orng china namanya"
602,riasetiawan40,1,Pak jokowi yang terhormat bgaimna nasib ptani karet ? harga dari 15 rb turun sampai 4 ribu. tolong prhatiannya untuk ptni karet pak @jokowi
603,kamilsatria1,0,@jokowi pak tolong pak bantu sepak bola indonesia masak kita kalah sama timor leste yg punya liga malu pak indonesia ni negara besar
604,Arthasuzuki,1,@jokowi setuju pak Presiden. Mohon juga aspirasi masyarakat Bali terhadsp penolakan relklamasi oleh PT TWBI berakibat bali lose island.
605,Indisusanto,1,Pak @jokowi Mohon diingatkan menteri @yuddychrisnandi yg tak satu visi dgn anda. Jangan bubarkan BOPI yg berhasil membuat mafia bola sekarat
606,wimpieteguh,0,"Pak presiden @jokowi mampir pak ke gunung kidul,mohon perhatian kami anak negri yang berkarya lewat film.trima kasih"
607,siskafardan1,1,@komnas_anak @jokowi @aniesbaswedan @YohanaYembise Tolong ini SANGAT MELANGGAR... pic.twitter.com/NX7umFjS0Y
608,regugwa,1,"Saya mohon pak @jokowi, ""segelintir"" masyarakat Bali ini didengarkan aspirasinya. Terima kasih. https://twitter.com/forbali13/status/693073553940348928 …"
609,ilhamrs0806,1,"Dari Rp15000 ke Rp4000… Pak Jokowi, Tolong Dengarkan Jeritan Petani Karet http://metro-online.co/dari-rp15000-ke-rp4000-pak-jokowi-tolong-dengarkan-jeritan-petani-karet/ …"
610,andikarya2015,1,"@jokowi pak Jokowi , tolong kereta listrik cepat agar bisa Dari Jkt sampai ke Bali, biar mengurangi polusi"
611,satria_ganek,0,@AdibHidayat @ForBALI13 @JRX_SID @rudolfdethu @gendovara @jokowi mohon d dngar. Pakde
612,Bukamata8,1,"@jokowi tolong dibina menteri KKP, urus sesuatu secara prof , bukan balas dendam!!! Tks"
613,mkusumawijaya,1,Mohon dukung #JakartaTolakReklamasi juga Mas. Dua pulau sudah jadi tanpa penuhi syarat AMDAL dan Zonasi. @jokowi https://twitter.com/dandhy_laksono/status/693062071538200576 …
614,masinusina,1,Tolong diperbaiki pak @jokowi @KemenPU @LAPOR1708https://twitter.com/OfficialiNewsTV/status/826208262190092288 …
615,Namaku_faisal,1,Kenapa ya @pln_123 sering matikan listrik Tarakan?  Ada masalah atau gimana ya?  Tolong kami dibantu pak @jokowi #TarakanKrisisListrik
616,daskim_jawa,1,@jokowi pak jokowi presidenku mohon maaf seribu maaf saya tki tak bisa menerima perkataan fahri hamza yang menyebut tki pengemis
617,kangsemproel,0,"Tolong Tanya pa Amien, siapa sih yg merubah UUD45 shg kata ASLI dalam syarat menjadi presiden, hilang
Akibatnya negara jadi kacau gini https://twitter.com/anti_densus88/status/826178731727212545 …"
618,abdullahhasy,0,"@jokowi Assalamualaikum Bapak Presiden, mohon berkenan ucapkan sepatah kata untuk mengecam teror biadab ini. Trm ksh"
619,mursidi22917063,1,pak jokowi saya minta tolong ppak  saya gk bisa bayar biaya persalinan
